customer_id,full_name,national_id_hash,passport_id_hash,date_of_birth,birth_country,birth_city,nationality,residency_country,residency_city,phone_number,email,occupation,employer_name,onboarding_date,account_open_date,account_status,kyc_level,customer_type,monthly_income_try,current_debt_try,pep_flag,sanctions_flag,watchlist_flag
C000488,Deniz Kilic,a504726b3f04cb93ccb7,6a08a74642ad90a030b9,1996-05-07,TR,Trabzon,TR,TR,Ankara,+905406522001,deniz.kilic.974@mail.com,Retired,Atlas Teknoloji Holding,2023-01-25,2023-02-20,ACTIVE,STANDARD,INDIVIDUAL,43773,262975,0,0,0
C000489,Nadia Martin,18a5737b99043af4f1a6,e00f2fcf3177b2ec6f12,1977-09-24,AE,Dubai,AE,AE,Dubai,+738269442474,nadia.martin.514@mail.com,Small Business Owner,Nova Yazilim AS,2023-07-19,2023-08-02,ACTIVE,STANDARD,INDIVIDUAL,176387,1015730,0,0,0
C000490,Deniz Polat,001d9081e0863d516bbf,afa619d13af9d0e14094,1958-05-22,TR,Gaziantep,TR,TR,Adana,+905159840768,deniz.polat.709@mail.com,Student,Zen Enerji AS,2021-01-13,2021-02-17,ACTIVE,STANDARD,INDIVIDUAL,19396,11339,0,0,0
C000491,Omar Smith,e349e2649ede90ac9e4a,c8333ad9eb01d5f82bd0,1994-09-27,AE,Dubai,NL,NL,Amsterdam,+575776275893,omar.smith.251@mail.com,Freelancer,Anadolu Saglik Holding,2019-10-02,2019-11-04,ACTIVE,STANDARD,INDIVIDUAL,34253,96434,0,0,0
C000492,Zeynep Sahin,8e95d6da69785cb648b9,fe461ec086619845baab,1995-06-04,TR,Gaziantep,TR,TR,Konya,+905856359715,zeynep.sahin.862@mail.com,Retired,Mavi Ticaret Grup,2023-06-19,2023-06-28,ACTIVE,BASIC,INDIVIDUAL,44562,34069,0,0,0
C000493,Veli Polat,c0119fc7a0dc3a084856,03e1e6f6dcfc14645d78,1977-05-01,TR,Trabzon,TR,TR,Bursa,+905929377767,veli.polat.51@mail.com,Nurse,Mavi Enerji AS,2020-01-17,2020-03-04,ACTIVE,STANDARD,INDIVIDUAL,61806,186190,0,0,0
C000494,Kerem Bulut,33326bb62bf3eaa9b3d6,56b8f6c4d013c00b73ec,1970-05-08,TR,Konya,TR,TR,Istanbul,+905435063511,kerem.bulut.537@mail.com,Retired,Anadolu Insaat Ltd,2019-12-10,2020-01-14,ACTIVE,STANDARD,INDIVIDUAL,14247,34300,0,0,0
C000495,Yusuf Arslan,148855c2058521eb0c35,b98a941c7cfbb2b2df4f,1996-09-05,TR,Ankara,TR,TR,Kayseri,+905792488140,yusuf.arslan.25@mail.com,Nurse,Zen Ticaret Holding,2020-11-25,2020-11-29,REVIEW,STANDARD,INDIVIDUAL,34349,76981,0,0,0
C000496,Fatma Demir,3326f6108e4badfa419b,98684e4a6dc92a5edd5c,1974-06-08,TR,Trabzon,TR,TR,Kayseri,+905295182412,fatma.demir.95@mail.com,Software Engineer,Delta Danismanlik Holding,2021-08-05,2021-08-12,ACTIVE,ENHANCED,INDIVIDUAL,61502,362723,0,0,0
C000497,Fatma Acar,4f086157622b00870f20,f3d5ae1e004218dd24c1,1960-12-18,TR,Konya,TR,TR,Adana,+905489884464,fatma.acar.111@mail.com,Sales Specialist,Zen Insaat Holding,2021-07-18,2021-08-22,ACTIVE,ENHANCED,INDIVIDUAL,65804,104942,0,0,0
C000498,Veli Polat,bcb77af4681ebbd00944,5fa33cf60611fc31d800,1961-08-09,TR,Bursa,TR,TR,Istanbul,+905291519770,veli.polat.934@mail.com,Small Business Owner,Global Ticaret Grup,2023-07-06,2023-08-23,ACTIVE,STANDARD,INDIVIDUAL,72143,337957,0,0,0
C000499,Ahmet Kilic,4678b3934eb501e4835a,0ed2966837604bbd40c5,1970-08-21,TR,Konya,TR,TR,Konya,+905124761190,ahmet.kilic.852@mail.com,Freelancer,Atlas Enerji Grup,2018-07-08,2018-08-15,ACTIVE,ENHANCED,INDIVIDUAL,51148,270652,0,0,0
C000500,Mert Ozdemir,cd16829985566b4f48ad,c0ee422e65d5f685cab3,1964-09-05,TR,Antalya,TR,TR,Antalya,+905666349715,mert.ozdemir.512@mail.com,Doctor,Anadolu Yazilim AS,2022-07-13,2022-07-18,ACTIVE,BASIC,INDIVIDUAL,235434,985206,0,0,0
C000501,Yusuf Polat,81cd38713b289aff590d,98b83af9c014e97428eb,1986-01-04,TR,Adana,TR,TR,Kayseri,+905733154262,yusuf.polat.52@mail.com,Student,Nova Danismanlik AS,2024-09-11,2024-10-12,ACTIVE,STANDARD,INDIVIDUAL,22312,67223,0,0,0
C000502,Lucas Miller,382e9714119ca6e23018,d5200b23abb5117db89f,1995-08-22,SA,Riyadh,AZ,AZ,Baku,+994615018763,lucas.miller.614@mail.com,Nurse,Zen Yazilim Holding,2023-04-22,2023-05-30,ACTIVE,STANDARD,INDIVIDUAL,77986,311893,0,0,0
C000503,Kerem Ozdemir,4d4a78822df196496553,7b78cceb961de63ee0c5,1969-02-22,TR,Gaziantep,TR,TR,Konya,+905006850021,kerem.ozdemir.845@mail.com,Teacher,Zen Ticaret Holding,2021-04-14,2021-04-28,ACTIVE,STANDARD,INDIVIDUAL,51003,224105,0,0,0
C000504,Derya Arslan,c2ede7169b9918b9864c,ffc8c9eb23f07b45543f,1970-10-22,TR,Ankara,TR,TR,Trabzon,+905293586773,derya.arslan.999@mail.com,Small Business Owner,Mavi Yazilim Holding,2018-10-14,2018-12-04,ACTIVE,BASIC,INDIVIDUAL,56969,71883,0,0,0
C000505,Kerem Dogan,41ff576410a6e5ce135e,802c09ca565f99135cd5,1992-06-10,TR,Istanbul,TR,TR,Kayseri,+905512994074,kerem.dogan.995@mail.com,Doctor,Zen Lojistik Holding,2021-08-22,2021-09-05,DORMANT,STANDARD,INDIVIDUAL,231252,49938,0,0,0
C000506,Sofia Kowalski,ee45bab30f74ed75c286,c1eacfdfcecb844c6a3f,1958-07-04,GB,London,DE,DE,Berlin,+491678524024,sofia.kowalski.829@mail.com,Retired,Mavi Ticaret Grup,2019-02-10,2019-02-24,ACTIVE,STANDARD,INDIVIDUAL,25130,21322,0,0,0
C000507,John Taylor,436964dc51b00f452011,4ab9d4fc7a9ae58eb9d7,1961-07-08,GB,Manchester,DE,DE,Berlin,+491565912336,john.taylor.525@mail.com,Accountant,Atlas Enerji Grup,2024-02-04,2024-02-05,ACTIVE,STANDARD,INDIVIDUAL,45333,70788,0,0,0
C000508,Ayse Cetin,fdac67212f6103f8fb00,afabb93afc5c59df9426,1973-01-26,TR,Adana,TR,TR,Adana,+905056006666,ayse.cetin.34@mail.com,Doctor,Mavi Enerji Holding,2019-10-09,2019-12-01,ACTIVE,BASIC,INDIVIDUAL,127264,491868,0,0,0
C000509,Mert Dogan,0748b7d1107fead3c611,153ea418ce4601a16b5e,1987-09-16,TR,Bursa,TR,TR,Konya,+905759431064,mert.dogan.50@mail.com,Doctor,Nova Saglik AS,2022-10-28,2022-12-18,ACTIVE,ENHANCED,INDIVIDUAL,100138,622078,0,0,0
C000510,Mert Polat,bf0a21492a0e37c12ec1,a5c19b7e32bddd19d212,1981-07-09,TR,Bursa,TR,TR,Adana,+905757303971,mert.polat.229@mail.com,Retired,Liman Danismanlik Holding,2022-09-11,2022-10-12,ACTIVE,STANDARD,INDIVIDUAL,22806,11311,0,0,0
C000511,Yusuf Aslan,1d1af916a882fb85e225,a35d41ef55de9f0af8bd,1979-08-14,TR,Izmir,TR,TR,Antalya,+905108919462,yusuf.aslan.258@mail.com,Teacher,Zen Enerji Grup,2020-10-19,2020-11-06,ACTIVE,STANDARD,INDIVIDUAL,44301,66515,0,0,0
C000512,Ali Acar,15dc3a989bbe07b03d3e,025630d5adeea12f0357,1958-04-27,TR,Izmir,TR,TR,Antalya,+905971419774,ali.acar.407@mail.com,Sales Specialist,Anadolu Danismanlik Ltd,2020-08-13,2020-09-13,ACTIVE,ENHANCED,INDIVIDUAL,69706,123762,0,0,0
C000513,Ayse Celik,646c6a0438b4afd4fa3b,dbb7dd569f79475cea58,2001-09-15,TR,Bursa,TR,TR,Ankara,+905603013659,ayse.celik.344@mail.com,Small Business Owner,Liman Lojistik Grup,2020-01-04,2020-02-21,ACTIVE,ENHANCED,INDIVIDUAL,64009,302448,0,0,0
C000514,Kerem Karaca,80aed244f90c56213ef2,56226da517ea09da19c8,1995-06-14,TR,Kayseri,TR,TR,Trabzon,+905259565004,kerem.karaca.909@mail.com,Nurse,Anadolu Enerji Holding,2019-07-21,2019-08-28,ACTIVE,ENHANCED,INDIVIDUAL,71182,174608,0,0,0
C000515,Fatma Polat,66b54df43d68714f5b54,ef857ddab2b64771b511,1960-09-22,TR,Trabzon,TR,TR,Trabzon,+905976899678,fatma.polat.141@mail.com,Nurse,Global Insaat Grup,2024-04-03,2024-05-07,ACTIVE,STANDARD,INDIVIDUAL,71324,32889,1,0,0
C000516,Ceren Ucar,618a5e055832b1cc918b,d84fe17997c3cee1352b,1975-06-12,TR,Gaziantep,TR,TR,Konya,+905297828193,ceren.ucar.123@mail.com,Accountant,Global Insaat Grup,2021-02-27,2021-04-02,ACTIVE,BASIC,INDIVIDUAL,63504,139157,0,0,0
C000517,Derya Eren,e72f489ecaed0cd9c16e,9deb1a13bced130fb60b,1983-09-24,TR,Trabzon,TR,TR,Antalya,+905719687387,derya.eren.36@mail.com,Doctor,Delta Lojistik Ltd,2022-04-26,2022-06-17,ACTIVE,STANDARD,INDIVIDUAL,156698,145963,0,0,0
C000518,Omer Acar,285a997f4989bf316baa,1987786f5d4fb3d888c3,1971-11-03,TR,Antalya,TR,TR,Konya,+905488577488,omer.acar.269@mail.com,Sales Specialist,Zen Danismanlik AS,2021-09-13,2021-10-13,ACTIVE,ENHANCED,INDIVIDUAL,29957,105182,0,0,0
C000519,Deniz Demir,61b4f807a99fb025cd8f,4501827340e57e6147cc,1990-01-24,TR,Izmir,TR,TR,Kayseri,+905824178080,deniz.demir.335@mail.com,Sales Specialist,Liman Teknoloji Grup,2020-03-15,2020-04-09,ACTIVE,STANDARD,INDIVIDUAL,38936,108450,0,0,0
C000520,Mert Cetin,d634217146a2b89ee5a7,9555e2174bab0b003869,1961-02-20,TR,Gaziantep,TR,TR,Antalya,+905725043138,mert.cetin.346@mail.com,Software Engineer,Delta Lojistik Grup,2024-11-02,2024-11-28,ACTIVE,STANDARD,INDIVIDUAL,76980,50460,0,0,0
C000521,Asli Acar,adca641b8b4bef974e65,3d12a830bddcf48e0939,1977-06-05,TR,Ankara,TR,TR,Bursa,+905053176487,asli.acar.176@mail.com,Sales Specialist,Mavi Yazilim AS,2022-05-05,2022-06-21,ACTIVE,STANDARD,INDIVIDUAL,46166,132105,0,0,0
C000522,Elif Sahin,8d90e4a28ad5464e3477,8ed59573f1721b5de31c,1997-04-10,TR,Konya,TR,TR,Gaziantep,+905068419071,elif.sahin.257@mail.com,Doctor,Delta Enerji Ltd,2018-02-14,2018-03-05,ACTIVE,BASIC,INDIVIDUAL,225480,1307788,0,0,0
C000523,Anna Martin,90ea2268286fa6362ed0,1d5e3ea0414b36349164,1972-06-10,GB,London,RU,RU,Moscow,+987052398316,anna.martin.170@mail.com,Freelancer,Nova Yazilim Grup,2022-11-10,2022-12-29,ACTIVE,ENHANCED,INDIVIDUAL,69488,273485,0,0,0
C000524,Zeynep Karaca,79d5f7e3bb180fa42f8d,d3be7a488e7654a55de9,1958-03-24,TR,Adana,TR,TR,Trabzon,+905518408584,zeynep.karaca.585@mail.com,Software Engineer,Atlas Ticaret Ltd,2018-05-20,2018-07-09,ACTIVE,STANDARD,INDIVIDUAL,59872,130417,0,0,0
C000525,Asli Ucar,77e8b50de631187843eb,2e3063c37a5e1fe8542f,1979-08-28,TR,Kayseri,TR,TR,Ankara,+905184049916,asli.ucar.35@mail.com,Doctor,Zen Lojistik AS,2023-10-18,2023-12-05,ACTIVE,STANDARD,INDIVIDUAL,224407,965249,0,0,0
C000526,Zeynep Kaya,40c8ea2b5f9cd82299c2,47389143e61355ccf5cc,1964-06-26,TR,Adana,TR,TR,Antalya,+905907299713,zeynep.kaya.870@mail.com,Small Business Owner,Zen Danismanlik Holding,2021-10-18,2021-11-27,ACTIVE,ENHANCED,INDIVIDUAL,75431,411241,0,0,0
C000527,Buse Eren,c083821d5b7fb2bad030,8df73f02ad73096dff3c,1997-10-06,TR,Konya,TR,TR,Bursa,+905345767192,buse.eren.148@mail.com,Software Engineer,Atlas Lojistik Ltd,2019-10-20,2019-10-27,ACTIVE,STANDARD,INDIVIDUAL,97952,605622,0,0,0
C000528,Veli Karaca,ff1503b250a176ade23e,18fc1c2c08d8e15ffab4,1976-12-23,TR,Ankara,TR,TR,Bursa,+905742514350,veli.karaca.869@mail.com,Nurse,Delta Insaat AS,2023-10-08,2023-10-26,ACTIVE,STANDARD,INDIVIDUAL,79515,412604,0,0,0
C000529,Buse Eren,0eb42fd2b46dd06dd5da,68918a890c0e321d07a5,1984-10-26,TR,Gaziantep,TR,TR,Ankara,+905289663709,buse.eren.119@mail.com,Software Engineer,Delta Danismanlik Grup,2023-06-26,2023-08-24,ACTIVE,ENHANCED,INDIVIDUAL,66058,78291,0,0,0
C000530,Kerem Dogan,90cc7beec58898b10b59,bdae0e48e9b438c8dcc4,1972-01-10,TR,Ankara,TR,TR,Gaziantep,+905062434634,kerem.dogan.459@mail.com,Nurse,Global Lojistik Grup,2019-05-12,2019-06-23,ACTIVE,STANDARD,INDIVIDUAL,42362,215693,0,0,0
C000531,Kerem Aksoy,46542e6747c5a5f410e3,65a23bcf2ffe273be578,1995-08-25,TR,Izmir,TR,TR,Bursa,+905794846837,kerem.aksoy.465@mail.com,Retired,Anadolu Enerji Ltd,2022-09-27,2022-10-27,ACTIVE,ENHANCED,INDIVIDUAL,39293,242594,0,0,0
C000532,Kerem Eren,a133180f447c6341b1ad,aa2f8c473c2726923034,1994-09-10,TR,Izmir,TR,TR,Istanbul,+905986239256,kerem.eren.726@mail.com,Student,Anadolu Enerji Holding,2023-02-07,2023-03-24,ACTIVE,STANDARD,INDIVIDUAL,13217,19834,0,0,0
C000533,Zeynep Dogan,cebe906cd35b8287cde9,698a179f6bf11e440598,1998-04-18,TR,Ankara,TR,TR,Kayseri,+905444600479,zeynep.dogan.914@mail.com,Doctor,Zen Enerji Grup,2020-08-09,2020-08-12,ACTIVE,STANDARD,INDIVIDUAL,135321,796526,0,0,0
C000534,Mert Acar,747b89e4075e276f2ef3,944919d264e6de70a9b3,1991-09-28,TR,Trabzon,TR,TR,Kayseri,+905412943299,mert.acar.69@mail.com,Doctor,Nova Lojistik Grup,2022-08-16,2022-09-03,ACTIVE,STANDARD,INDIVIDUAL,94758,624289,0,0,0
C000535,Fatma Aslan,85b6f5e7c07b1dc7e10d,14e5ea2c7cdfffb02868,1967-01-23,TR,Bursa,TR,TR,Antalya,+905836121514,fatma.aslan.804@mail.com,Doctor,Delta Insaat Holding,2022-10-12,2022-12-06,ACTIVE,STANDARD,INDIVIDUAL,94548,272900,0,0,0
C000536,Ahmet Kilic,e1e0116b9f48e9b8f613,d15c56ef90f145b3aa3a,1977-11-04,TR,Gaziantep,TR,TR,Gaziantep,+905689749994,ahmet.kilic.261@mail.com,Retired,Nova Ticaret Ltd,2020-10-16,2020-10-24,ACTIVE,BASIC,INDIVIDUAL,23117,35514,0,0,0
C000537,Fatma Acar,cbff44ec546498a842b2,19f0bbbfbcbe76e30e13,1986-02-09,TR,Adana,TR,TR,Izmir,+905385894564,fatma.acar.146@mail.com,Retired,Liman Danismanlik AS,2019-11-23,2020-01-07,ACTIVE,ENHANCED,INDIVIDUAL,40931,240314,0,0,0
C000538,Buse Dogan,441f6aa49c8ba896441e,dca6db7e7f9b08e5c1af,1980-09-26,TR,Ankara,TR,TR,Konya,+905036172368,buse.dogan.74@mail.com,Software Engineer,Anadolu Lojistik AS,2022-03-27,2022-03-31,DORMANT,STANDARD,INDIVIDUAL,108503,322567,0,0,0
C000539,Omer Bulut,c2130221b14594a62b0a,aecbc3dc96f13d792e89,1969-04-10,TR,Ankara,TR,TR,Izmir,+905923607453,omer.bulut.742@mail.com,Sales Specialist,Liman Danismanlik Grup,2024-08-19,2024-10-15,ACTIVE,STANDARD,INDIVIDUAL,35279,62553,0,0,0
C000540,Emir Dogan,d410403ef103012ca19a,0aaf065f43c8c7d97487,1968-07-28,TR,Istanbul,TR,TR,Izmir,+905182088030,emir.dogan.880@mail.com,Doctor,Delta Enerji AS,2019-06-22,2019-06-30,ACTIVE,STANDARD,INDIVIDUAL,216807,646295,0,0,0
C000541,Emir Eren,dfd94c85e6915e1c618a,1c1ded128e810551f6cc,2005-07-02,TR,Antalya,TR,TR,Gaziantep,+905153378855,emir.eren.567@mail.com,Sales Specialist,Zen Lojistik Holding,2021-09-02,2021-09-06,ACTIVE,STANDARD,INDIVIDUAL,33849,151237,0,0,0
C000542,Yusuf Celik,05b916cd21db5c82efd0,e91096fb0db93f00ff5d,1984-07-19,TR,Bursa,TR,TR,Kayseri,+905678873136,yusuf.celik.947@mail.com,Sales Specialist,Zen Yazilim Holding,2018-06-26,2018-08-21,ACTIVE,BASIC,INDIVIDUAL,52931,236682,0,0,0
C000543,Omer Kaya,209112bade4e42f9d5a5,3fae0940a1bc903c1d80,1985-02-23,TR,Konya,TR,TR,Konya,+905531582518,omer.kaya.914@mail.com,Software Engineer,Anadolu Teknoloji AS,2023-06-16,2023-08-14,ACTIVE,STANDARD,INDIVIDUAL,102658,256630,0,0,0
C000544,Elif Arslan,99d0e6e5ade744fb90ad,ace66906dc147859859c,1962-10-03,TR,Gaziantep,TR,TR,Adana,+905021450670,elif.arslan.105@mail.com,Small Business Owner,Mavi Yazilim AS,2024-01-27,2024-02-14,ACTIVE,BASIC,INDIVIDUAL,163381,648143,0,0,0
C000545,Kerem Yilmaz,f1b5d69950f149c1f314,7cf82d96bf7e7b2d6f79,1984-11-08,TR,Trabzon,TR,TR,Gaziantep,+905786400621,kerem.yilmaz.291@mail.com,Small Business Owner,Nova Yazilim Holding,2022-06-02,2022-07-04,ACTIVE,BASIC,INDIVIDUAL,176223,626131,0,0,0
C000546,Ali Acar,3793ccaa622a20ccf3d9,0ec0d90be0cba857fca1,2000-05-20,TR,Kayseri,TR,TR,Konya,+905473863861,ali.acar.789@mail.com,Small Business Owner,Anadolu Insaat Grup,2018-10-25,2018-10-27,ACTIVE,STANDARD,INDIVIDUAL,116158,216410,0,0,0
C000547,Asli Dogan,7f256ab0b34df7305ff5,b09f3c211ac345c4f34e,2001-03-02,TR,Gaziantep,TR,TR,Trabzon,+905097746604,asli.dogan.318@mail.com,Nurse,Anadolu Danismanlik AS,2018-09-24,2018-10-29,ACTIVE,STANDARD,INDIVIDUAL,64955,212202,0,0,0
C000548,Ceren Kaya,fbfc475854891f1620be,c6dd4d6312a2ba59a22c,2004-05-17,TR,Trabzon,TR,TR,Ankara,+905252281356,ceren.kaya.919@mail.com,Teacher,Global Lojistik Ltd,2024-05-26,2024-07-13,ACTIVE,ENHANCED,INDIVIDUAL,33398,12644,0,0,0
C000549,Mehmet Dogan,0407f021b9f488f448b0,76647eb379ce6aeeab3d,1973-08-28,TR,Gaziantep,TR,TR,Kayseri,+905141622035,mehmet.dogan.281@mail.com,Retired,Nova Danismanlik Grup,2021-01-20,2021-02-18,ACTIVE,STANDARD,INDIVIDUAL,30301,89246,0,0,0
C000550,Zeynep Dogan,150c79cbe472069c056d,d5cbd2e4a0329a83e424,1975-10-09,TR,Adana,TR,TR,Konya,+905442392281,zeynep.dogan.218@mail.com,Small Business Owner,Mavi Saglik Grup,2019-02-08,2019-03-06,ACTIVE,BASIC,INDIVIDUAL,133320,366279,0,0,0
C000551,Ahmet Bulut,d5986ff6fee00f92426a,2f1f6f44665019d34b75,1979-01-04,TR,Ankara,TR,TR,Kayseri,+905034053637,ahmet.bulut.759@mail.com,Nurse,Mavi Insaat Holding,2019-06-17,2019-06-24,ACTIVE,ENHANCED,INDIVIDUAL,77930,468194,0,0,0
C000552,Yusuf Karaca,f7e2551ac7db96809014,d7f76d4f0431b4606143,1990-07-08,TR,Gaziantep,TR,TR,Antalya,+905361569385,yusuf.karaca.152@mail.com,Teacher,Liman Yazilim Grup,2022-01-28,2022-02-20,ACTIVE,BASIC,INDIVIDUAL,39385,187536,0,0,0
C000553,John Lopez,4be4ae8d5977d75ce899,6da32a1a4822d6e78713,1982-01-16,AZ,Baku,GB,GB,London,+447775905177,john.lopez.112@mail.com,Freelancer,Liman Enerji Holding,2022-01-17,2022-02-09,ACTIVE,ENHANCED,INDIVIDUAL,35011,52855,0,0,0
C000554,Fatma Aydin,c034d43a30228f747e8a,f51c4f2f0204e0463a4a,1960-12-18,TR,Antalya,TR,TR,Istanbul,+905666268410,fatma.aydin.12@mail.com,Small Business Owner,Nova Yazilim Grup,2024-05-12,2024-06-09,ACTIVE,STANDARD,INDIVIDUAL,46859,8645,0,0,0
C000555,Emir Karaca,5effaa0dad52742678f2,163a50bc878f717fb379,1991-05-12,TR,Ankara,TR,TR,Konya,+905298736703,emir.karaca.422@mail.com,Sales Specialist,Mavi Enerji Ltd,2018-10-05,2018-11-26,ACTIVE,STANDARD,INDIVIDUAL,70864,162790,0,0,0
C000556,Fatma Aksoy,b7d4c1df09698a8d6261,38de19cd5b65fcc1b056,1976-07-22,TR,Adana,TR,TR,Ankara,+905085640793,fatma.aksoy.778@mail.com,Teacher,Mavi Saglik Ltd,2024-11-21,2024-12-03,ACTIVE,STANDARD,INDIVIDUAL,31249,210663,0,0,0
C000557,Nadia Petrov,88f0b2d31fb232b44c27,7e7d31e28386437c552e,1984-06-24,SA,Riyadh,AE,TR,Adana,+905119767442,nadia.petrov.257@mail.com,Software Engineer,Atlas Yazilim AS,2021-04-02,2021-05-19,ACTIVE,BASIC,INDIVIDUAL,84837,546822,0,0,0
C000558,Veli Eren,fe2924f9bc8392db1039,1dc34b026262d3b7fd6f,1972-10-01,TR,Kayseri,TR,TR,Kayseri,+905608489887,veli.eren.740@mail.com,Teacher,Nova Enerji Holding,2018-06-17,2018-07-17,ACTIVE,BASIC,INDIVIDUAL,36408,70863,0,0,0
C000559,Emir Sahin,beed34888c9068f2c132,b15b986365afa480aca7,1976-05-10,TR,Kayseri,TR,TR,Adana,+905503754760,emir.sahin.540@mail.com,Nurse,Delta Ticaret Grup,2019-08-06,2019-09-11,ACTIVE,STANDARD,INDIVIDUAL,40883,7514,0,0,0
C000560,Yusuf Aydin,5147edf033b7dbd8c126,26bb449594c4d4bb023a,1967-11-07,TR,Trabzon,TR,TR,Konya,+905837842952,yusuf.aydin.342@mail.com,Accountant,Anadolu Lojistik Ltd,2022-07-27,2022-09-01,ACTIVE,STANDARD,INDIVIDUAL,85765,115454,1,0,0
C000561,Olivia Aliyev,7c0f4571d2d81de91f74,135a3e617a20a7ad4d78,1984-05-28,GB,London,GB,GB,Manchester,+447906297981,olivia.aliyev.53@mail.com,Retired,Zen Lojistik Holding,2022-11-04,2022-11-12,ACTIVE,STANDARD,INDIVIDUAL,17449,27626,0,0,0
C000562,Kerem Kaya,780123d8247428e5ee42,136d6ef08afcb95fa36b,1975-05-11,TR,Izmir,TR,TR,Trabzon,+905673069082,kerem.kaya.35@mail.com,Student,Zen Danismanlik Ltd,2022-07-24,2022-07-25,ACTIVE,BASIC,INDIVIDUAL,12110,51076,0,0,0
C000563,Emma Aliyev,df59a3a25c1c8c5bf54e,5d072ae4b135af7753c2,1969-01-04,DE,Berlin,AZ,TR,Bursa,+905189814162,emma.aliyev.628@mail.com,Teacher,Zen Danismanlik Ltd,2023-08-13,2023-08-21,ACTIVE,ENHANCED,INDIVIDUAL,37515,136459,0,0,0
C000564,Emir Eren,35896b803f180093465c,c4b63de2c22d6308e26c,2004-06-27,TR,Trabzon,TR,TR,Istanbul,+905976626313,emir.eren.556@mail.com,Student,Global Yazilim Grup,2022-02-23,2022-03-23,ACTIVE,STANDARD,INDIVIDUAL,14442,18298,0,0,0
C000565,Artem Lopez,6203d3163d0a7b245ba9,e7b4269c20e17750e44a,2002-02-28,NL,Amsterdam,AZ,AZ,Baku,+994622282504,artem.lopez.836@mail.com,Sales Specialist,Global Enerji AS,2020-02-28,2020-03-09,ACTIVE,STANDARD,INDIVIDUAL,49356,92924,0,0,0
C000566,Asli Acar,3392fe737c84f18a911e,610226911a507a739199,1992-06-22,TR,Ankara,TR,TR,Ankara,+905731787163,asli.acar.462@mail.com,Student,Zen Insaat Holding,2022-11-10,2022-11-26,ACTIVE,ENHANCED,INDIVIDUAL,15535,47469,0,0,0
C000567,Ece Ozdemir,d1e6fe93dbd92072d7a3,5fff464f606dbaa9f09f,1972-10-02,TR,Bursa,TR,TR,Adana,+905293984200,ece.ozdemir.449@mail.com,Freelancer,Delta Ticaret Holding,2022-10-17,2022-12-10,ACTIVE,STANDARD,INDIVIDUAL,62540,109989,0,0,0
C000568,Julia Aliyev,a46dbb54f240dc66cce1,6bb78ce3f8c57c359e72,1971-12-23,GB,Manchester,NL,NL,Amsterdam,+367759170383,julia.aliyev.161@mail.com,Software Engineer,Global Saglik Holding,2018-09-12,2018-09-13,ACTIVE,STANDARD,INDIVIDUAL,69811,323893,1,0,0
C000569,Omer Ozdemir,1d890b8e73c6eb40f09f,2c80551aa4f188f68108,1964-09-19,TR,Bursa,TR,TR,Izmir,+905311771366,omer.ozdemir.604@mail.com,Software Engineer,Liman Yazilim AS,2018-05-12,2018-05-29,ACTIVE,STANDARD,INDIVIDUAL,127108,692272,0,0,0
C000570,Veli Sahin,4321decdd147e13871e7,cf007e37c1cb69ef9686,1973-05-01,TR,Izmir,TR,TR,Izmir,+905569805417,veli.sahin.800@mail.com,Doctor,Mavi Lojistik Ltd,2022-01-20,2022-03-18,ACTIVE,STANDARD,INDIVIDUAL,99335,35588,0,0,0
C000571,Kerem Aksoy,2fd9d84a0f869d07dd01,89f47850b010070fc0d3,1973-01-17,TR,Gaziantep,TR,TR,Trabzon,+905094518798,kerem.aksoy.644@mail.com,Accountant,Atlas Saglik Grup,2023-06-13,2023-08-07,ACTIVE,BASIC,INDIVIDUAL,79118,384756,0,0,0
C000572,Derya Aksoy,bf9ba8444e550b81bc7c,97934549eb0dc22f1f5b,1983-05-05,TR,Kayseri,TR,TR,Konya,+905781530725,derya.aksoy.206@mail.com,Doctor,Zen Danismanlik Ltd,2024-12-04,2024-12-09,ACTIVE,STANDARD,INDIVIDUAL,136360,592145,0,0,0
C000573,Ceren Aydin,cb31ab9f390a45221868,efb7315a621e058d023c,1984-01-27,TR,Bursa,TR,TR,Kayseri,+905959304785,ceren.aydin.336@mail.com,Nurse,Anadolu Lojistik Holding,2024-01-23,2024-02-07,ACTIVE,STANDARD,INDIVIDUAL,77847,112337,0,0,0
C000574,Fatma Karaca,f9859115f86ae56ecf62,cb731022f59e7ce9abc8,1970-10-28,TR,Istanbul,TR,TR,Adana,+905099435363,fatma.karaca.945@mail.com,Sales Specialist,Zen Yazilim Holding,2018-05-18,2018-07-13,ACTIVE,BASIC,INDIVIDUAL,52239,186476,0,0,0
C000575,Deniz Kaya,62054dbe0dabcf772872,b6771f68bf7db0655a26,1989-07-11,TR,Istanbul,TR,TR,Konya,+905563577964,deniz.kaya.713@mail.com,Freelancer,Global Ticaret Ltd,2019-08-26,2019-10-24,ACTIVE,ENHANCED,INDIVIDUAL,82581,92664,0,0,0
C000576,Ahmet Karaca,29a5c82be0175687a9a3,262f06670800b4cd772a,1999-09-12,TR,Gaziantep,TR,TR,Gaziantep,+905368937956,ahmet.karaca.424@mail.com,Nurse,Nova Teknoloji Ltd,2021-02-24,2021-02-28,ACTIVE,BASIC,INDIVIDUAL,68920,425813,0,0,0
